article,date,sales
1,2016-06-25,366
1,2016-06-26,334
1,2016-06-27,235
1,2016-06-28,314
1,2016-06-29,292
1,2016-06-30,294
1,2016-07-01,331
1,2016-07-02,332
1,2016-07-03,387
1,2016-07-04,267
1,2016-07-05,306
1,2016-07-06,290
1,2016-07-07,308
1,2016-07-08,365
1,2016-07-09,381
1,2016-07-10,381
1,2016-07-11,259
1,2016-07-12,240
1,2016-07-13,302
1,2016-07-14,293
1,2016-07-15,325
1,2016-07-16,351
1,2016-07-17,342
1,2016-07-18,225
1,2016-07-19,290
1,2016-07-20,302
1,2016-07-21,318
1,2016-07-22,292
1,2016-07-23,327
1,2016-07-24,350
1,2016-07-25,242
1,2016-07-26,296
1,2016-07-27,285
1,2016-07-28,326
1,2016-07-29,310
1,2016-07-30,355
1,2016-07-31,380
1,2016-08-01,218
1,2016-08-02,265
1,2016-08-03,229
1,2016-08-04,282
1,2016-08-05,282
1,2016-08-06,298
1,2016-08-07,305
1,2016-08-08,240
1,2016-08-09,237
1,2016-08-10,231
1,2016-08-11,250
1,2016-08-12,271
1,2016-08-13,297
1,2016-08-14,328
1,2016-08-15,202
1,2016-08-16,228
1,2016-08-17,245
1,2016-08-18,273
1,2016-08-19,249
1,2016-08-20,270
1,2016-08-21,302
1,2016-08-22,200
1,2016-08-23,266
1,2016-08-24,271
1,2016-08-25,253
1,2016-08-26,308
1,2016-08-27,314
1,2016-08-28,337
1,2016-08-29,223
1,2016-08-30,231
1,2016-08-31,271
1,2016-09-01,275
1,2016-09-02,251
1,2016-09-03,285
1,2016-09-04,286
1,2016-09-05,202
1,2016-09-06,236
1,2016-09-07,212
1,2016-09-08,246
1,2016-09-09,227
1,2016-09-10,275
1,2016-09-11,268
1,2016-09-12,211
1,2016-09-13,239
1,2016-09-14,225
1,2016-09-15,209
1,2016-09-16,272
1,2016-09-17,272
1,2016-09-18,292
1,2016-09-19,185
1,2016-09-20,254
1,2016-09-21,237
1,2016-09-22,248
1,2016-09-23,258
1,2016-09-24,278
1,2016-09-25,300
1,2016-09-26,204
1,2016-09-27,249
1,2016-09-28,241
1,2016-09-29,248
1,2016-09-30,282
1,2016-10-01,221
1,2016-10-02,261
1,2016-10-03,181
1,2016-10-04,221
1,2016-10-05,219
1,2016-10-06,241
1,2016-10-07,252
1,2016-10-08,280
1,2016-10-09,275
1,2016-10-10,184
1,2016-10-11,252
1,2016-10-12,207
1,2016-10-13,247
1,2016-10-14,255
1,2016-10-15,275
1,2016-10-16,270
1,2016-10-17,194
1,2016-10-18,209
1,2016-10-19,202
1,2016-10-20,241
1,2016-10-21,269
1,2016-10-22,263
1,2016-10-23,239
1,2016-10-24,194
1,2016-10-25,199
1,2016-10-26,198
1,2016-10-27,228
1,2016-10-28,229
1,2016-10-29,273
1,2016-10-30,251
1,2016-10-31,201
1,2016-11-01,226
1,2016-11-02,242
1,2016-11-03,233
1,2016-11-04,250
1,2016-11-05,297
1,2016-11-06,305
1,2016-11-07,195
1,2016-11-08,220
1,2016-11-09,217
1,2016-11-10,252
1,2016-11-11,264
1,2016-11-12,274
1,2016-11-13,313
1,2016-11-14,200
1,2016-11-15,238
1,2016-11-16,213
1,2016-11-17,220
1,2016-11-18,246
1,2016-11-19,272
1,2016-11-20,283
1,2016-11-21,210
1,2016-11-22,217
1,2016-11-23,216
1,2016-11-24,252
1,2016-11-25,255
1,2016-11-26,273
1,2016-11-27,258
1,2016-11-28,196
1,2016-11-29,268
1,2016-11-30,229
1,2016-12-01,171
1,2016-12-02,187
1,2016-12-03,223
1,2016-12-04,229
1,2016-12-05,181
1,2016-12-06,149
1,2016-12-07,183
1,2016-12-08,174
1,2016-12-09,196
1,2016-12-10,191
1,2016-12-11,211
1,2016-12-12,132
1,2016-12-13,169
1,2016-12-14,166
1,2016-12-15,158
1,2016-12-16,193
1,2016-12-17,202
1,2016-12-18,213
1,2016-12-19,172
1,2016-12-20,165
1,2016-12-21,160
1,2016-12-22,184
1,2016-12-23,179
1,2016-12-24,199
1,2016-12-25,224
1,2016-12-26,150
1,2016-12-27,159
1,2016-12-28,158
1,2016-12-29,186
1,2016-12-30,220
1,2016-12-31,194
1,2017-01-01,205
1,2017-01-02,139
1,2017-01-03,141
1,2017-01-04,155
1,2017-01-05,175
1,2017-01-06,198
1,2017-01-07,190
1,2017-01-08,173
1,2017-01-09,150
1,2017-01-10,164
1,2017-01-11,162
1,2017-01-12,171
1,2017-01-13,175
1,2017-01-14,197
1,2017-01-15,212
1,2017-01-16,135
1,2017-01-17,165
1,2017-01-18,172
1,2017-01-19,179
1,2017-01-20,204
1,2017-01-21,173
1,2017-01-22,187
1,2017-01-23,127
1,2017-01-24,155
1,2017-01-25,133
1,2017-01-26,155
1,2017-01-27,179
1,2017-01-28,179
1,2017-01-29,206
1,2017-01-30,134
1,2017-01-31,146
1,2017-02-01,176
1,2017-02-02,171
1,2017-02-03,208
1,2017-02-04,207
1,2017-02-05,239
1,2017-02-06,141
1,2017-02-07,171
1,2017-02-08,189
1,2017-02-09,185
1,2017-02-10,205
1,2017-02-11,230
1,2017-02-12,228
1,2017-02-13,152
1,2017-02-14,181
1,2017-02-15,185
1,2017-02-16,173
1,2017-02-17,179
1,2017-02-18,202
1,2017-02-19,242
1,2017-02-20,134
1,2017-02-21,177
1,2017-02-22,157
1,2017-02-23,194
1,2017-02-24,211
1,2017-02-25,224
1,2017-02-26,218
1,2017-02-27,145
1,2017-02-28,175
1,2017-03-01,214
1,2017-03-02,204
1,2017-03-03,255
1,2017-03-04,241
1,2017-03-05,262
1,2017-03-06,168
1,2017-03-07,171
1,2017-03-08,202
1,2017-03-09,208
1,2017-03-10,231
1,2017-03-11,260
1,2017-03-12,256
1,2017-03-13,180
1,2017-03-14,214
1,2017-03-15,221
1,2017-03-16,210
1,2017-03-17,242
1,2017-03-18,259
1,2017-03-19,243
1,2017-03-20,166
1,2017-03-21,200
1,2017-03-22,233
1,2017-03-23,203
1,2017-03-24,221
1,2017-03-25,213
1,2017-03-26,242
1,2017-03-27,181
1,2017-03-28,207
1,2017-03-29,181
1,2017-03-30,227
1,2017-03-31,229
1,2017-04-01,294
1,2017-04-02,290
1,2017-04-03,196
1,2017-04-04,226
1,2017-04-05,248
1,2017-04-06,251
1,2017-04-07,281
1,2017-04-08,307
1,2017-04-09,300
1,2017-04-10,220
1,2017-04-11,255
1,2017-04-12,238
1,2017-04-13,252
1,2017-04-14,270
1,2017-04-15,314
1,2017-04-16,319
1,2017-04-17,192
1,2017-04-18,244
1,2017-04-19,262
1,2017-04-20,260
1,2017-04-21,277
1,2017-04-22,309
1,2017-04-23,310
1,2017-04-24,211
1,2017-04-25,244
1,2017-04-26,252
1,2017-04-27,252
1,2017-04-28,272
1,2017-04-29,286
1,2017-04-30,295
1,2017-05-01,228
1,2017-05-02,250
1,2017-05-03,273
1,2017-05-04,278
1,2017-05-05,296
1,2017-05-06,304
1,2017-05-07,351
1,2017-05-08,238
1,2017-05-09,252
1,2017-05-10,233
1,2017-05-11,245
1,2017-05-12,288
1,2017-05-13,308
1,2017-05-14,335
1,2017-05-15,225
1,2017-05-16,264
1,2017-05-17,242
1,2017-05-18,305
1,2017-05-19,312
1,2017-05-20,297
1,2017-05-21,322
1,2017-05-22,212
1,2017-05-23,266
1,2017-05-24,263
1,2017-05-25,283
1,2017-05-26,272
1,2017-05-27,333
1,2017-05-28,342
1,2017-05-29,234
1,2017-05-30,265
1,2017-05-31,245
1,2017-06-01,310
1,2017-06-02,285
1,2017-06-03,325
1,2017-06-04,333
1,2017-06-05,233
1,2017-06-06,285
1,2017-06-07,276
1,2017-06-08,274
1,2017-06-09,331
1,2017-06-10,333
1,2017-06-11,380
1,2017-06-12,218
1,2017-06-13,281
1,2017-06-14,284
1,2017-06-15,315
1,2017-06-16,293
1,2017-06-17,349
1,2017-06-18,357
1,2017-06-19,257
1,2017-06-20,264
1,2017-06-21,287
1,2017-06-22,299
1,2017-06-23,301
1,2017-06-24,312
1,2017-06-25,358
1,2017-06-26,226
1,2017-06-27,253
1,2017-06-28,313
1,2017-06-29,291
1,2017-06-30,307
1,2017-07-01,359
1,2017-07-02,370
1,2017-07-03,255
1,2017-07-04,319
1,2017-07-05,293
1,2017-07-06,298
1,2017-07-07,355
1,2017-07-08,331
1,2017-07-09,376
1,2017-07-10,263
1,2017-07-11,317
1,2017-07-12,301
1,2017-07-13,292
1,2017-07-14,361
1,2017-07-15,352
1,2017-07-16,375
1,2017-07-17,251
1,2017-07-18,295
1,2017-07-19,294
1,2017-07-20,337
1,2017-07-21,317
1,2017-07-22,381
1,2017-07-23,364
1,2017-07-24,260
1,2017-07-25,316
1,2017-07-26,299
1,2017-07-27,318
1,2017-07-28,337
1,2017-07-29,353
1,2017-07-30,364
1,2017-07-31,257
1,2017-08-01,253
1,2017-08-02,235
1,2017-08-03,277
1,2017-08-04,294
1,2017-08-05,324
1,2017-08-06,307
1,2017-08-07,237
1,2017-08-08,266
1,2017-08-09,278
1,2017-08-10,259
1,2017-08-11,298
1,2017-08-12,326
1,2017-08-13,297
1,2017-08-14,205
1,2017-08-15,257
1,2017-08-16,281
1,2017-08-17,282
1,2017-08-18,269
1,2017-08-19,303
1,2017-08-20,329
1,2017-08-21,214
1,2017-08-22,285
1,2017-08-23,247
1,2017-08-24,262
1,2017-08-25,310
1,2017-08-26,337
1,2017-08-27,293
1,2017-08-28,228
1,2017-08-29,243
1,2017-08-30,276
1,2017-08-31,276
1,2017-09-01,279
1,2017-09-02,275
1,2017-09-03,310
1,2017-09-04,198
1,2017-09-05,230
1,2017-09-06,232
1,2017-09-07,271
1,2017-09-08,298
1,2017-09-09,305
1,2017-09-10,305
1,2017-09-11,218
1,2017-09-12,240
1,2017-09-13,245
1,2017-09-14,287
1,2017-09-15,262
1,2017-09-16,283
1,2017-09-17,324
1,2017-09-18,212
1,2017-09-19,257
1,2017-09-20,254
1,2017-09-21,275
1,2017-09-22,256
1,2017-09-23,272
1,2017-09-24,296
1,2017-09-25,214
1,2017-09-26,222
1,2017-09-27,249
1,2017-09-28,235
1,2017-09-29,270
1,2017-09-30,269
1,2017-10-01,300
1,2017-10-02,195
1,2017-10-03,244
1,2017-10-04,222
1,2017-10-05,264
1,2017-10-06,283
1,2017-10-07,276
1,2017-10-08,295
1,2017-10-09,185
1,2017-10-10,234
1,2017-10-11,254
1,2017-10-12,251
1,2017-10-13,281
1,2017-10-14,282
1,2017-10-15,280
1,2017-10-16,176
1,2017-10-17,224
1,2017-10-18,210
1,2017-10-19,234
1,2017-10-20,269
1,2017-10-21,287
1,2017-10-22,309
1,2017-10-23,199
1,2017-10-24,217
1,2017-10-25,216
1,2017-10-26,230
1,2017-10-27,228
1,2017-10-28,277
1,2017-10-29,289
1,2017-10-30,205
1,2017-10-31,204
1,2017-11-01,234
1,2017-11-02,258
1,2017-11-03,255
1,2017-11-04,317
1,2017-11-05,287
1,2017-11-06,219
1,2017-11-07,232
1,2017-11-08,219
1,2017-11-09,258
1,2017-11-10,241
1,2017-11-11,304
1,2017-11-12,275
1,2017-11-13,206
1,2017-11-14,246
1,2017-11-15,207
1,2017-11-16,268
1,2017-11-17,278
1,2017-11-18,307
1,2017-11-19,314
1,2017-11-20,204
1,2017-11-21,253
1,2017-11-22,241
1,2017-11-23,268
1,2017-11-24,294
1,2017-11-25,282
1,2017-11-26,294
1,2017-11-27,186
1,2017-11-28,213
1,2017-11-29,246
1,2017-11-30,270
1,2017-12-01,190
1,2017-12-02,218
1,2017-12-03,226
1,2017-12-04,127
1,2017-12-05,173
1,2017-12-06,177
1,2017-12-07,162
1,2017-12-08,191
1,2017-12-09,234
1,2017-12-10,224
1,2017-12-11,150
1,2017-12-12,173
1,2017-12-13,162
1,2017-12-14,189
1,2017-12-15,198
1,2017-12-16,213
1,2017-12-17,215
1,2017-12-18,158
1,2017-12-19,162
1,2017-12-20,165
1,2017-12-21,178
1,2017-12-22,197
1,2017-12-23,190
1,2017-12-24,234
1,2017-12-25,136
1,2017-12-26,165
1,2017-12-27,154
1,2017-12-28,178
1,2017-12-29,207
1,2017-12-30,236
1,2017-12-31,227
2,2013-01-01,327
2,2013-01-02,279
2,2013-01-03,304
2,2013-01-04,359
2,2013-01-05,377
2,2013-01-06,421
2,2013-01-07,253
2,2013-01-08,311
2,2013-01-09,298
2,2013-01-10,335
2,2013-01-11,360
2,2013-01-12,397
2,2013-01-13,396
2,2013-01-14,251
2,2013-01-15,323
2,2013-01-16,289
2,2013-01-17,374
2,2013-01-18,390
2,2013-01-19,370
2,2013-01-20,430
2,2013-01-21,235
2,2013-01-22,337
2,2013-01-23,272
2,2013-01-24,344
2,2013-01-25,358
2,2013-01-26,385
2,2013-01-27,398
2,2013-01-28,237
2,2013-01-29,314
2,2013-01-30,311
2,2013-01-31,344
2,2013-02-01,355
2,2013-02-02,427
2,2013-02-03,426
2,2013-02-04,293
2,2013-02-05,355
2,2013-02-06,334
2,2013-02-07,379
2,2013-02-08,399
2,2013-02-09,434
2,2013-02-10,425
2,2013-02-11,285
2,2013-02-12,325
2,2013-02-13,327
2,2013-02-14,398
2,2013-02-15,414
2,2013-02-16,425
2,2013-02-17,457
2,2013-02-18,282
2,2013-02-19,348
2,2013-02-20,339
2,2013-02-21,367
2,2013-02-22,390
2,2013-02-23,418
2,2013-02-24,417
2,2013-02-25,267
2,2013-02-26,347
2,2013-02-27,326
2,2013-02-28,379
2,2013-03-01,458
2,2013-03-02,491
2,2013-03-03,513
2,2013-03-04,362
2,2013-03-05,412
2,2013-03-06,395
2,2013-03-07,473
2,2013-03-08,463
2,2013-03-09,471
2,2013-03-10,529
2,2013-03-11,342
2,2013-03-12,402
2,2013-03-13,433
2,2013-03-14,440
2,2013-03-15,499
2,2013-03-16,533
2,2013-03-17,519
2,2013-03-18,385
2,2013-03-19,434
2,2013-03-20,383
2,2013-03-21,484
2,2013-03-22,427
2,2013-03-23,486
2,2013-03-24,520
2,2013-03-25,337
2,2013-03-26,404
2,2013-03-27,406
2,2013-03-28,429
2,2013-03-29,454
2,2013-03-30,505
2,2013-03-31,544
2,2013-04-01,401
2,2013-04-02,472
2,2013-04-03,500
2,2013-04-04,494
2,2013-04-05,528
2,2013-04-06,547
2,2013-04-07,638
2,2013-04-08,417
2,2013-04-09,450
2,2013-04-10,482
2,2013-04-11,474
2,2013-04-12,534
2,2013-04-13,567
2,2013-04-14,596
2,2013-04-15,434
2,2013-04-16,442
2,2013-04-17,478
2,2013-04-18,453
2,2013-04-19,545
2,2013-04-20,548
2,2013-04-21,600
2,2013-04-22,366
2,2013-04-23,440
2,2013-04-24,471
2,2013-04-25,460
2,2013-04-26,552
2,2013-04-27,531
2,2013-04-28,625
2,2013-04-29,401
2,2013-04-30,492
2,2013-05-01,506
2,2013-05-02,575
2,2013-05-03,550
2,2013-05-04,644
2,2013-05-05,651
2,2013-05-06,398
2,2013-05-07,522
2,2013-05-08,508
2,2013-05-09,547
2,2013-05-10,571
2,2013-05-11,654
2,2013-05-12,623
2,2013-05-13,481
2,2013-05-14,518
2,2013-05-15,522
2,2013-05-16,546
2,2013-05-17,615
2,2013-05-18,590
2,2013-05-19,692
2,2013-05-20,423
2,2013-05-21,525
2,2013-05-22,514
2,2013-05-23,539
2,2013-05-24,536
2,2013-05-25,627
2,2013-05-26,651
2,2013-05-27,475
2,2013-05-28,545
2,2013-05-29,510
2,2013-05-30,550
2,2013-05-31,571
2,2013-06-01,645
2,2013-06-02,686
2,2013-06-03,455
2,2013-06-04,565
2,2013-06-05,554
2,2013-06-06,538
2,2013-06-07,631
2,2013-06-08,665
2,2013-06-09,739
2,2013-06-10,446
2,2013-06-11,550
2,2013-06-12,532
2,2013-06-13,593
2,2013-06-14,598
2,2013-06-15,659
2,2013-06-16,689
2,2013-06-17,522
2,2013-06-18,508
2,2013-06-19,522
2,2013-06-20,576
2,2013-06-21,597
2,2013-06-22,643
2,2013-06-23,710
2,2013-06-24,497
2,2013-06-25,528
2,2013-06-26,560
2,2013-06-27,616
2,2013-06-28,626
2,2013-06-29,649
2,2013-06-30,686
2,2013-07-01,525
2,2013-07-02,561
2,2013-07-03,608
2,2013-07-04,614
2,2013-07-05,689
2,2013-07-06,712
2,2013-07-07,710
2,2013-07-08,457
2,2013-07-09,576
2,2013-07-10,595
2,2013-07-11,615
2,2013-07-12,654
2,2013-07-13,683
2,2013-07-14,720
2,2013-07-15,551
2,2013-07-16,580
2,2013-07-17,562
2,2013-07-18,634
2,2013-07-19,643
2,2013-07-20,706
2,2013-07-21,739
2,2013-07-22,490
2,2013-07-23,558
2,2013-07-24,582
2,2013-07-25,668
2,2013-07-26,684
2,2013-07-27,697
2,2013-07-28,711
2,2013-07-29,500
2,2013-07-30,561
2,2013-07-31,568
2,2013-08-01,489
2,2013-08-02,595
2,2013-08-03,612
2,2013-08-04,624
2,2013-08-05,445
2,2013-08-06,545
2,2013-08-07,513
2,2013-08-08,581
2,2013-08-09,609
2,2013-08-10,617
2,2013-08-11,628
2,2013-08-12,442
2,2013-08-13,481
2,2013-08-14,515
2,2013-08-15,563
2,2013-08-16,549
2,2013-08-17,642
2,2013-08-18,688
2,2013-08-19,443
2,2013-08-20,493
2,2013-08-21,529
2,2013-08-22,558
2,2013-08-23,582
2,2013-08-24,656
2,2013-08-25,628
2,2013-08-26,428
2,2013-08-27,521
2,2013-08-28,518
2,2013-08-29,506
2,2013-08-30,595
2,2013-08-31,639
2,2013-09-01,609
2,2013-09-02,419
2,2013-09-03,445
2,2013-09-04,441
2,2013-09-05,488
2,2013-09-06,579
2,2013-09-07,581
2,2013-09-08,588
2,2013-09-09,400
2,2013-09-10,431
2,2013-09-11,530
2,2013-09-12,545
2,2013-09-13,530
2,2013-09-14,573
2,2013-09-15,571
2,2013-09-16,432
2,2013-09-17,466
2,2013-09-18,521
2,2013-09-19,504
2,2013-09-20,517
2,2013-09-21,580
2,2013-09-22,664
2,2013-09-23,416
2,2013-09-24,485
2,2013-09-25,457
2,2013-09-26,500
2,2013-09-27,550
2,2013-09-28,538
2,2013-09-29,589
2,2013-09-30,384
2,2013-10-01,452
2,2013-10-02,477
2,2013-10-03,487
2,2013-10-04,490
2,2013-10-05,548
2,2013-10-06,568
2,2013-10-07,401
2,2013-10-08,422
2,2013-10-09,437
2,2013-10-10,511
2,2013-10-11,505
2,2013-10-12,556
2,2013-10-13,529
2,2013-10-14,340
2,2013-10-15,450
2,2013-10-16,420
2,2013-10-17,498
2,2013-10-18,505
2,2013-10-19,542
2,2013-10-20,518
2,2013-10-21,399
2,2013-10-22,441
2,2013-10-23,443
2,2013-10-24,463
2,2013-10-25,494
2,2013-10-26,558
2,2013-10-27,546
2,2013-10-28,372
2,2013-10-29,412
2,2013-10-30,445
2,2013-10-31,472
2,2013-11-01,531
2,2013-11-02,584
2,2013-11-03,639
2,2013-11-04,400
2,2013-11-05,501
2,2013-11-06,451
2,2013-11-07,512
2,2013-11-08,529
2,2013-11-09,588
2,2013-11-10,599
2,2013-11-11,433
2,2013-11-12,477
2,2013-11-13,482
2,2013-11-14,530
2,2013-11-15,570
2,2013-11-16,577
2,2013-11-17,641
2,2013-11-18,426
2,2013-11-19,467
2,2013-11-20,461
2,2013-11-21,523
2,2013-11-22,539
2,2013-11-23,577
2,2013-11-24,639
2,2013-11-25,419
2,2013-11-26,492
2,2013-11-27,474
2,2013-11-28,536
2,2013-11-29,493
2,2013-11-30,597
2,2013-12-01,411
2,2013-12-02,310
2,2013-12-03,326
2,2013-12-04,343
2,2013-12-05,365
2,2013-12-06,382
2,2013-12-07,409
2,2013-12-08,449
2,2013-12-09,288
2,2013-12-10,367
2,2013-12-11,297
2,2013-12-12,347
2,2013-12-13,424
2,2013-12-14,420
2,2013-12-15,421
2,2013-12-16,301
2,2013-12-17,331
2,2013-12-18,350
2,2013-12-19,368
2,2013-12-20,360
2,2013-12-21,434
2,2013-12-22,438
2,2013-12-23,312
2,2013-12-24,313
2,2013-12-25,375
2,2013-12-26,389
2,2013-12-27,401
2,2013-12-28,413
2,2013-12-29,427
2,2013-12-30,310
2,2013-12-31,355
2,2014-01-01,373
2,2014-01-02,429
2,2014-01-03,424
2,2014-01-04,424
2,2014-01-05,451
2,2014-01-06,314
2,2014-01-07,409
2,2014-01-08,356
2,2014-01-09,387
2,2014-01-10,377
2,2014-01-11,378
2,2014-01-12,436
2,2014-01-13,293
2,2014-01-14,330
2,2014-01-15,356
2,2014-01-16,354
2,2014-01-17,389
2,2014-01-18,441
2,2014-01-19,488
2,2014-01-20,289
2,2014-01-21,349
2,2014-01-22,358
2,2014-01-23,385
2,2014-01-24,414
2,2014-01-25,396
2,2014-01-26,475
2,2014-01-27,277
2,2014-01-28,381
2,2014-01-29,385
2,2014-01-30,404
2,2014-01-31,388
2,2014-02-01,486
2,2014-02-02,545
2,2014-02-03,351
2,2014-02-04,410
2,2014-02-05,404
2,2014-02-06,436
2,2014-02-07,424
2,2014-02-08,515
2,2014-02-09,480
2,2014-02-10,381
2,2014-02-11,371
2,2014-02-12,406
2,2014-02-13,431
2,2014-02-14,464
2,2014-02-15,486
2,2014-02-16,519
2,2014-02-17,359
2,2014-02-18,413
2,2014-02-19,368
2,2014-02-20,445
2,2014-02-21,434
2,2014-02-22,459
2,2014-02-23,488
2,2014-02-24,306
2,2014-02-25,386
2,2014-02-26,415
2,2014-02-27,439
2,2014-02-28,454
2,2014-03-01,524
2,2014-03-02,624
2,2014-03-03,450
2,2014-03-04,501
2,2014-03-05,482
2,2014-03-06,524
2,2014-03-07,544
2,2014-03-08,578
2,2014-03-09,605
2,2014-03-10,411
2,2014-03-11,452
2,2014-03-12,475
2,2014-03-13,514
2,2014-03-14,558
2,2014-03-15,611
2,2014-03-16,570
2,2014-03-17,366
2,2014-03-18,466
2,2014-03-19,502
2,2014-03-20,508
2,2014-03-21,576
2,2014-03-22,562
2,2014-03-23,566
2,2014-03-24,401
2,2014-03-25,476
2,2014-03-26,509
2,2014-03-27,490
2,2014-03-28,522
2,2014-03-29,542
2,2014-03-30,635
2,2014-03-31,383
2,2014-04-01,548
2,2014-04-02,547
2,2014-04-03,596
2,2014-04-04,573
2,2014-04-05,646
2,2014-04-06,724
2,2014-04-07,444
2,2014-04-08,553
2,2014-04-09,519
2,2014-04-10,598
2,2014-04-11,616
2,2014-04-12,739
2,2014-04-13,735
2,2014-04-14,444
2,2014-04-15,535
2,2014-04-16,539
2,2014-04-17,593
2,2014-04-18,611
2,2014-04-19,721
2,2014-04-20,752
2,2014-04-21,448
2,2014-04-22,595
2,2014-04-23,577
2,2014-04-24,589
2,2014-04-25,619
2,2014-04-26,683
2,2014-04-27,646
2,2014-04-28,450
2,2014-04-29,558
2,2014-04-30,567
2,2014-05-01,613
2,2014-05-02,693
2,2014-05-03,681
2,2014-05-04,763
2,2014-05-05,514
2,2014-05-06,638
2,2014-05-07,576
2,2014-05-08,663
2,2014-05-09,697
2,2014-05-10,670
2,2014-05-11,795
2,2014-05-12,475
2,2014-05-13,608
2,2014-05-14,538
2,2014-05-15,623
2,2014-05-16,639
2,2014-05-17,700
2,2014-05-18,763
2,2014-05-19,506
2,2014-05-20,589
2,2014-05-21,618
2,2014-05-22,619
2,2014-05-23,648
2,2014-05-24,694
2,2014-05-25,716
2,2014-05-26,448
2,2014-05-27,591
2,2014-05-28,617
2,2014-05-29,609
2,2014-05-30,674
2,2014-05-31,762
2,2014-06-01,826
2,2014-06-02,546
2,2014-06-03,636
2,2014-06-04,609
2,2014-06-05,646
2,2014-06-06,736
2,2014-06-07,725
2,2014-06-08,843
2,2014-06-09,551
2,2014-06-10,614
2,2014-06-11,641
2,2014-06-12,675
2,2014-06-13,736
2,2014-06-14,737
2,2014-06-15,759
2,2014-06-16,506
2,2014-06-17,623
2,2014-06-18,642
2,2014-06-19,653
2,2014-06-20,697
2,2014-06-21,790
2,2014-06-22,771
2,2014-06-23,548
2,2014-06-24,641
2,2014-06-25,609
2,2014-06-26,664
2,2014-06-27,744
2,2014-06-28,744
2,2014-06-29,819
2,2014-06-30,511
2,2014-07-01,690
2,2014-07-02,612
2,2014-07-03,705
2,2014-07-04,755
2,2014-07-05,800
2,2014-07-06,870
2,2014-07-07,585
2,2014-07-08,635
2,2014-07-09,678
2,2014-07-10,676
2,2014-07-11,691
2,2014-07-12,842
2,2014-07-13,853
2,2014-07-14,523
2,2014-07-15,681
2,2014-07-16,623
2,2014-07-17,718
2,2014-07-18,831
2,2014-07-19,740
2,2014-07-20,861
2,2014-07-21,599
2,2014-07-22,645
2,2014-07-23,687
2,2014-07-24,739
2,2014-07-25,773
2,2014-07-26,804
2,2014-07-27,896
2,2014-07-28,583
2,2014-07-29,653
2,2014-07-30,628
2,2014-07-31,752
2,2014-08-01,628
2,2014-08-02,726
2,2014-08-03,764
2,2014-08-04,518
2,2014-08-05,548
2,2014-08-06,604
2,2014-08-07,623
2,2014-08-08,645
2,2014-08-09,704
2,2014-08-10,724
2,2014-08-11,506
2,2014-08-12,590
2,2014-08-13,611
2,2014-08-14,625
2,2014-08-15,672
2,2014-08-16,671
2,2014-08-17,718
2,2014-08-18,515
2,2014-08-19,574
2,2014-08-20,569
2,2014-08-21,659
2,2014-08-22,674
2,2014-08-23,689
2,2014-08-24,773
2,2014-08-25,503
2,2014-08-26,582
2,2014-08-27,614
2,2014-08-28,589
2,2014-08-29,649
2,2014-08-30,707
2,2014-08-31,740
2,2014-09-01,501
2,2014-09-02,534
2,2014-09-03,545
2,2014-09-04,560
2,2014-09-05,630
2,2014-09-06,690
2,2014-09-07,704
2,2014-09-08,496
2,2014-09-09,526
2,2014-09-10,577
2,2014-09-11,536
2,2014-09-12,588
2,2014-09-13,640
2,2014-09-14,679
2,2014-09-15,432
2,2014-09-16,563
2,2014-09-17,559
2,2014-09-18,592
2,2014-09-19,710
2,2014-09-20,676
2,2014-09-21,671
2,2014-09-22,451
2,2014-09-23,562
2,2014-09-24,604
2,2014-09-25,586
2,2014-09-26,653
2,2014-09-27,620
2,2014-09-28,695
2,2014-09-29,446
2,2014-09-30,552
2,2014-10-01,525
2,2014-10-02,523
2,2014-10-03,575
2,2014-10-04,581
2,2014-10-05,661
2,2014-10-06,417
2,2014-10-07,466
2,2014-10-08,518
2,2014-10-09,541
2,2014-10-10,548
2,2014-10-11,613
2,2014-10-12,643
2,2014-10-13,475
2,2014-10-14,514
2,2014-10-15,525
2,2014-10-16,538
2,2014-10-17,567
2,2014-10-18,579
2,2014-10-19,620
2,2014-10-20,448
2,2014-10-21,539
2,2014-10-22,519
2,2014-10-23,505
2,2014-10-24,626
2,2014-10-25,649
2,2014-10-26,658
2,2014-10-27,410
2,2014-10-28,486
2,2014-10-29,496
2,2014-10-30,526
2,2014-10-31,607
2,2014-11-01,654
2,2014-11-02,731
2,2014-11-03,450
2,2014-11-04,569
2,2014-11-05,566
2,2014-11-06,555
2,2014-11-07,639
2,2014-11-08,666
2,2014-11-09,673
2,2014-11-10,457
2,2014-11-11,544
2,2014-11-12,546
2,2014-11-13,577
2,2014-11-14,625
2,2014-11-15,653
2,2014-11-16,717
2,2014-11-17,450
2,2014-11-18,561
2,2014-11-19,519
2,2014-11-20,562
2,2014-11-21,606
2,2014-11-22,611
2,2014-11-23,669
2,2014-11-24,494
2,2014-11-25,512
2,2014-11-26,531
2,2014-11-27,581
2,2014-11-28,637
2,2014-11-29,632
2,2014-11-30,692
2,2014-12-01,319
2,2014-12-02,400
2,2014-12-03,409
2,2014-12-04,401
2,2014-12-05,489
2,2014-12-06,481
2,2014-12-07,520
2,2014-12-08,355
2,2014-12-09,420
2,2014-12-10,412
2,2014-12-11,426
2,2014-12-12,430
2,2014-12-13,493
2,2014-12-14,485
2,2014-12-15,327
2,2014-12-16,410
2,2014-12-17,380
2,2014-12-18,392
